id,timestamp,level,message,uuid,logger_name,raw_log,cluster_id,template,created_at
1264,2026-07-29T21:35:42.533000,ERROR,Cache miss for key USER_808,58ec5e26-0825-4033-a898-ef6f9f56c017,60 root,"[2026-07-29 21:35:42,533] 60 root - ERROR - Cache miss for key USER_808",11,Cache miss for key <*>,2026-07-29 16:05:44
1265,2026-07-29T21:35:44.533000,INFO,Database timeout after 22 seconds,fdf6cd74-ef26-4154-97a8-28748c23ac0a,60 root,"[2026-07-29 21:35:44,533] 60 root - INFO - Database timeout after 22 seconds",7,Database timeout after <*> seconds,2026-07-29 16:05:46
1266,2026-07-29T21:35:46.534000,ERROR,Disk usage reached 96%,987be6c4-4712-455e-aec1-05978390c4cc,60 root,"[2026-07-29 21:35:46,534] 60 root - ERROR - Disk usage reached 96%",12,Disk usage reached <*>,2026-07-29 16:05:48
1267,2026-07-29T21:35:48.535000,WARNING,File report_425.pdf uploaded,fc4c0eab-50f1-4bd4-a9ca-f37852eac734,60 root,"[2026-07-29 21:35:48,535] 60 root - WARNING - File report_425.pdf uploaded",8,File <*> uploaded,2026-07-29 16:05:50
1268,2026-07-29T21:35:50.543000,INFO,Cache miss for key USER_117,79e7fed6-5f55-4554-a5ff-19928a554eb8,60 root,"[2026-07-29 21:35:50,543] 60 root - INFO - Cache miss for key USER_117",11,Cache miss for key <*>,2026-07-29 16:05:52
1269,2026-07-29T21:35:52.545000,ERROR,Cache miss for key USER_707,b413bfa6-929b-476b-aa84-490551692299,60 root,"[2026-07-29 21:35:52,545] 60 root - ERROR - Cache miss for key USER_707",11,Cache miss for key <*>,2026-07-29 16:05:54
1270,2026-07-29T21:35:54.546000,WARNING,Connection from 192.168.1.39 accepted,289b5b2b-7f60-444f-a101-1865368f5d1f,60 root,"[2026-07-29 21:35:54,546] 60 root - WARNING - Connection from 192.168.1.39 accepted",5,Connection from <*> accepted,2026-07-29 16:05:56
1271,2026-07-29T21:35:56.547000,WARNING,Request POST /api/payment took 553 ms,bf8b3cc4-434e-4821-b203-d4ba23588c37,60 root,"[2026-07-29 21:35:56,547] 60 root - WARNING - Request POST /api/payment took 553 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:05:58
1272,2026-07-29T21:35:58.548000,WARNING,Cache miss for key USER_264,770cec4a-e791-41aa-a6f9-bfed13656866,60 root,"[2026-07-29 21:35:58,548] 60 root - WARNING - Cache miss for key USER_264",11,Cache miss for key <*>,2026-07-29 16:06:00
1273,2026-07-29T21:36:00.549000,WARNING,Request POST /api/payment took 867 ms,69aa2c77-d653-45af-bc51-955ed0a34a81,60 root,"[2026-07-29 21:36:00,549] 60 root - WARNING - Request POST /api/payment took 867 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:06:02
1274,2026-07-29T21:36:02.551000,INFO,CPU usage reached 91%,a9bf7e7d-bb1d-4b2d-877c-af97b33755ab,60 root,"[2026-07-29 21:36:02,551] 60 root - INFO - CPU usage reached 91%",9,CPU usage reached <*>,2026-07-29 16:06:02
1275,2026-07-29T21:36:04.552000,WARNING,Worker 2 restarted,ecda2b33-743a-4d63-9e8b-c4e06ee3a01d,60 root,"[2026-07-29 21:36:04,552] 60 root - WARNING - Worker 2 restarted",2,Worker <*> restarted,2026-07-29 16:06:04
1276,2026-07-29T21:36:06.554000,INFO,User 1201 logged in,ca46bfb4-3120-43c3-af9f-2b7c363a212f,60 root,"[2026-07-29 21:36:06,554] 60 root - INFO - User 1201 logged in",1,User <*> logged <*>,2026-07-29 16:06:06
1277,2026-07-29T21:36:08.555000,INFO,User 4270 logged in,89f2f0c6-007b-491e-a01b-4ef1e215747a,60 root,"[2026-07-29 21:36:08,555] 60 root - INFO - User 4270 logged in",1,User <*> logged <*>,2026-07-29 16:06:08
1278,2026-07-29T21:36:10.556000,ERROR,Cache miss for key USER_379,673ba3b7-ca40-4b1e-8468-4a93ea0a1ece,60 root,"[2026-07-29 21:36:10,556] 60 root - ERROR - Cache miss for key USER_379",11,Cache miss for key <*>,2026-07-29 16:06:10
1279,2026-07-29T21:36:12.558000,WARNING,User 5927 logged out,6e8a0882-7bb1-4297-97d7-93dbc96db801,60 root,"[2026-07-29 21:36:12,558] 60 root - WARNING - User 5927 logged out",1,User <*> logged <*>,2026-07-29 16:06:12
1280,2026-07-29T21:36:14.558000,INFO,Request GET /api/orders took 213 ms,d33b87af-7635-4255-b5c7-e41d3e983e5e,60 root,"[2026-07-29 21:36:14,558] 60 root - INFO - Request GET /api/orders took 213 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:06:14
1281,2026-07-29T21:36:16.560000,WARNING,Memory usage reached 73%,0fa8858b-991d-41a1-abe9-2ae0d5ae4aac,60 root,"[2026-07-29 21:36:16,560] 60 root - WARNING - Memory usage reached 73%",6,Memory usage reached <*>,2026-07-29 16:06:16
1282,2026-07-29T21:36:18.561000,INFO,CPU usage reached 77%,eed6615d-24a6-4a25-993a-593c6151f815,60 root,"[2026-07-29 21:36:18,561] 60 root - INFO - CPU usage reached 77%",9,CPU usage reached <*>,2026-07-29 16:06:18
1283,2026-07-29T21:36:20.562000,ERROR,Database timeout after 53 seconds,a92c7c91-bfbd-4997-91ce-ef7c96272030,60 root,"[2026-07-29 21:36:20,562] 60 root - ERROR - Database timeout after 53 seconds",7,Database timeout after <*> seconds,2026-07-29 16:06:20
1284,2026-07-29T21:36:22.563000,INFO,Service auth restarted after 1 crashes,8b428ddf-5c10-4629-a068-4b5c50ce9f4b,60 root,"[2026-07-29 21:36:22,563] 60 root - INFO - Service auth restarted after 1 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:06:22
1285,2026-07-29T21:36:24.564000,ERROR,Cache miss for key USER_164,729d4c68-1bf2-4a30-8ca8-e9ba2a3e39ea,60 root,"[2026-07-29 21:36:24,564] 60 root - ERROR - Cache miss for key USER_164",11,Cache miss for key <*>,2026-07-29 16:06:24
1286,2026-07-29T21:36:26.565000,WARNING,Request POST /api/payment took 1013 ms,ae7a0303-fa11-4c1e-8a17-2fed501ccd13,60 root,"[2026-07-29 21:36:26,565] 60 root - WARNING - Request POST /api/payment took 1013 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:06:26
1287,2026-07-29T21:36:28.567000,ERROR,CPU usage reached 87%,44da0a69-f12c-48f1-8281-7612fdd1c0f3,60 root,"[2026-07-29 21:36:28,567] 60 root - ERROR - CPU usage reached 87%",9,CPU usage reached <*>,2026-07-29 16:06:28
1288,2026-07-29T21:36:30.568000,INFO,Service auth restarted after 3 crashes,2e0f8007-7715-42e1-bdb0-bba184574f5d,60 root,"[2026-07-29 21:36:30,568] 60 root - INFO - Service auth restarted after 3 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:06:31
1289,2026-07-29T21:36:32.579000,WARNING,User 8614 logged in,db2f0544-bf79-4d44-a12b-4f3644ec4218,60 root,"[2026-07-29 21:36:32,579] 60 root - WARNING - User 8614 logged in",1,User <*> logged <*>,2026-07-29 16:06:33
1290,2026-07-29T21:36:34.581000,WARNING,Disk usage reached 98%,05bc7449-131f-46b2-8365-855160a44ff5,60 root,"[2026-07-29 21:36:34,581] 60 root - WARNING - Disk usage reached 98%",12,Disk usage reached <*>,2026-07-29 16:06:35
1291,2026-07-29T21:36:36.584000,ERROR,File report_404.pdf uploaded,a71ca249-56f6-4af4-9399-89558b5d9a7a,60 root,"[2026-07-29 21:36:36,584] 60 root - ERROR - File report_404.pdf uploaded",8,File <*> uploaded,2026-07-29 16:06:37
1292,2026-07-29T21:36:38.586000,ERROR,Service auth restarted after 2 crashes,a7b18c3b-52bd-44a8-8c29-653fda852862,60 root,"[2026-07-29 21:36:38,586] 60 root - ERROR - Service auth restarted after 2 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:06:39
1293,2026-07-29T21:36:40.587000,INFO,Request POST /api/payment took 857 ms,ce401571-20db-46e7-a72f-f29569232597,60 root,"[2026-07-29 21:36:40,587] 60 root - INFO - Request POST /api/payment took 857 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:06:41
1294,2026-07-29T21:36:42.588000,WARNING,File report_331.pdf uploaded,2f53fc87-6242-4253-9904-b0bc7b2bd04b,60 root,"[2026-07-29 21:36:42,588] 60 root - WARNING - File report_331.pdf uploaded",8,File <*> uploaded,2026-07-29 16:06:43
1295,2026-07-29T21:36:44.589000,WARNING,User 1685 logged in,d9d5a7be-482b-494b-a3d0-d894caa34aba,60 root,"[2026-07-29 21:36:44,589] 60 root - WARNING - User 1685 logged in",1,User <*> logged <*>,2026-07-29 16:06:45
1296,2026-07-29T21:36:46.590000,ERROR,Cache miss for key USER_863,968d261f-e49b-4a0c-87c6-2f8220897ac0,60 root,"[2026-07-29 21:36:46,590] 60 root - ERROR - Cache miss for key USER_863",11,Cache miss for key <*>,2026-07-29 16:06:47
1297,2026-07-29T21:36:48.591000,WARNING,Worker 1 restarted,93681f83-bb47-42b4-abe8-19fe72821559,60 root,"[2026-07-29 21:36:48,591] 60 root - WARNING - Worker 1 restarted",2,Worker <*> restarted,2026-07-29 16:06:49
1298,2026-07-29T21:36:50.592000,INFO,File report_253.pdf uploaded,b3a959fb-59fd-4283-a534-3d8c3b49b64a,60 root,"[2026-07-29 21:36:50,592] 60 root - INFO - File report_253.pdf uploaded",8,File <*> uploaded,2026-07-29 16:06:51
1299,2026-07-29T21:36:52.592000,WARNING,Worker 2 restarted,452466c3-0813-4510-b992-321891ac1e56,60 root,"[2026-07-29 21:36:52,592] 60 root - WARNING - Worker 2 restarted",2,Worker <*> restarted,2026-07-29 16:06:53
1300,2026-07-29T21:36:54.594000,ERROR,Payment for Order 52716 failed,af26bd52-1929-43a8-8c7b-ee94ca7465aa,60 root,"[2026-07-29 21:36:54,594] 60 root - ERROR - Payment for Order 52716 failed",3,Payment for Order <*> <*>,2026-07-29 16:06:55
1301,2026-07-29T21:36:56.594000,INFO,Payment for Order 90135 completed,4a6f6b5f-c388-472e-9021-2edcdbb85f0f,60 root,"[2026-07-29 21:36:56,594] 60 root - INFO - Payment for Order 90135 completed",3,Payment for Order <*> <*>,2026-07-29 16:06:57
1302,2026-07-29T21:36:58.595000,ERROR,Database timeout after 12 seconds,5245a973-76c5-46cb-a181-69cd1ab688e5,60 root,"[2026-07-29 21:36:58,595] 60 root - ERROR - Database timeout after 12 seconds",7,Database timeout after <*> seconds,2026-07-29 16:06:59
1303,2026-07-29T21:37:00.598000,WARNING,Disk usage reached 81%,95cd2c2a-fa17-4f6d-a811-b506a3ce9dfc,60 root,"[2026-07-29 21:37:00,598] 60 root - WARNING - Disk usage reached 81%",12,Disk usage reached <*>,2026-07-29 16:07:01
1304,2026-07-29T21:37:02.603000,INFO,Database timeout after 32 seconds,3405fb50-d78d-43c3-a4e8-ca444e57b04f,60 root,"[2026-07-29 21:37:02,603] 60 root - INFO - Database timeout after 32 seconds",7,Database timeout after <*> seconds,2026-07-29 16:07:03
1305,2026-07-29T21:37:04.606000,ERROR,Request POST /api/payment took 1214 ms,9b33d750-6e79-46a9-a8a9-204927772b82,60 root,"[2026-07-29 21:37:04,606] 60 root - ERROR - Request POST /api/payment took 1214 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:07:05
1306,2026-07-29T21:37:06.607000,INFO,Service auth restarted after 3 crashes,1da6ca3a-51a4-4a54-9f3d-b00d80d6d406,60 root,"[2026-07-29 21:37:06,607] 60 root - INFO - Service auth restarted after 3 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:07:07
1307,2026-07-29T21:37:08.608000,INFO,Database timeout after 55 seconds,08483fdb-4ae2-42bc-b0e8-242cd5708848,60 root,"[2026-07-29 21:37:08,608] 60 root - INFO - Database timeout after 55 seconds",7,Database timeout after <*> seconds,2026-07-29 16:07:09
1308,2026-07-29T21:37:10.609000,WARNING,Request GET /api/orders took 194 ms,32f1bcb3-1126-446b-a375-3eebd9c99746,60 root,"[2026-07-29 21:37:10,609] 60 root - WARNING - Request GET /api/orders took 194 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:07:11
1309,2026-07-29T21:37:12.610000,INFO,Payment for Order 25910 failed,5b5c8235-0a77-4b9a-bf6e-8b9caea9c1b1,60 root,"[2026-07-29 21:37:12,610] 60 root - INFO - Payment for Order 25910 failed",3,Payment for Order <*> <*>,2026-07-29 16:07:13
1310,2026-07-29T21:37:14.611000,INFO,User 9166 logged in,bd881e5d-1838-48e9-83b7-f42a01890bb8,60 root,"[2026-07-29 21:37:14,611] 60 root - INFO - User 9166 logged in",1,User <*> logged <*>,2026-07-29 16:07:15
1311,2026-07-29T21:37:16.612000,INFO,Memory usage reached 88%,03e2cc68-ae62-42d4-ae11-3a7d610724f9,60 root,"[2026-07-29 21:37:16,612] 60 root - INFO - Memory usage reached 88%",6,Memory usage reached <*>,2026-07-29 16:07:17
1312,2026-07-29T21:37:18.613000,ERROR,CPU usage reached 92%,7fa2f74a-f654-441e-8247-11e74d30ea1d,60 root,"[2026-07-29 21:37:18,613] 60 root - ERROR - CPU usage reached 92%",9,CPU usage reached <*>,2026-07-29 16:07:19
1313,2026-07-29T21:37:20.614000,INFO,Disk usage reached 94%,f18f9bb3-c2eb-4864-ac18-6df924333aca,60 root,"[2026-07-29 21:37:20,614] 60 root - INFO - Disk usage reached 94%",12,Disk usage reached <*>,2026-07-29 16:07:21
1314,2026-07-29T21:37:22.616000,INFO,Database timeout after 10 seconds,4679298c-e9d0-4330-84d2-a7352102c975,60 root,"[2026-07-29 21:37:22,616] 60 root - INFO - Database timeout after 10 seconds",7,Database timeout after <*> seconds,2026-07-29 16:07:23
1315,2026-07-29T21:37:24.617000,INFO,Cache miss for key USER_375,00e2d184-43f4-4931-9b4d-d8799aadb8e1,60 root,"[2026-07-29 21:37:24,617] 60 root - INFO - Cache miss for key USER_375",11,Cache miss for key <*>,2026-07-29 16:07:25
1316,2026-07-29T21:37:26.617000,ERROR,Disk usage reached 96%,54f7bf76-6b84-49fe-9545-d397123a318c,60 root,"[2026-07-29 21:37:26,617] 60 root - ERROR - Disk usage reached 96%",12,Disk usage reached <*>,2026-07-29 16:07:27
1317,2026-07-29T21:37:28.618000,ERROR,Request GET /api/orders took 381 ms,a8c8440b-141a-4ce2-9377-75dbce9de603,60 root,"[2026-07-29 21:37:28,618] 60 root - ERROR - Request GET /api/orders took 381 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:07:29
1318,2026-07-29T21:37:30.619000,WARNING,Service auth restarted after 1 crashes,fa4b6773-48b1-40dc-8ed8-a861f808a385,60 root,"[2026-07-29 21:37:30,619] 60 root - WARNING - Service auth restarted after 1 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:07:31
1319,2026-07-29T21:37:32.621000,WARNING,Service auth restarted after 1 crashes,702af573-03f3-4c27-9642-f2bac7f36933,60 root,"[2026-07-29 21:37:32,621] 60 root - WARNING - Service auth restarted after 1 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:07:33
1320,2026-07-29T21:37:34.622000,ERROR,Database timeout after 38 seconds,b62c407e-0546-409b-90b4-e88d5c0c1f31,60 root,"[2026-07-29 21:37:34,622] 60 root - ERROR - Database timeout after 38 seconds",7,Database timeout after <*> seconds,2026-07-29 16:07:35
1321,2026-07-29T21:37:36.622000,INFO,Payment for Order 53012 failed,4704c3ca-76a7-4ffe-8eb8-fd5f0bd5d6d7,60 root,"[2026-07-29 21:37:36,622] 60 root - INFO - Payment for Order 53012 failed",3,Payment for Order <*> <*>,2026-07-29 16:07:37
1322,2026-07-29T21:37:38.623000,WARNING,CPU usage reached 84%,03b7f6e9-572b-4fc1-a5eb-af5745374909,60 root,"[2026-07-29 21:37:38,623] 60 root - WARNING - CPU usage reached 84%",9,CPU usage reached <*>,2026-07-29 16:07:40
1323,2026-07-29T21:37:40.624000,INFO,Connection from 192.168.1.190 accepted,a80ebf98-f72f-4df2-954e-23a7a382f073,60 root,"[2026-07-29 21:37:40,624] 60 root - INFO - Connection from 192.168.1.190 accepted",5,Connection from <*> accepted,2026-07-29 16:07:42
1324,2026-07-29T21:37:42.625000,WARNING,Service auth restarted after 4 crashes,3801ec02-6f22-44b2-9e6a-7743265776f2,60 root,"[2026-07-29 21:37:42,625] 60 root - WARNING - Service auth restarted after 4 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:07:44
1325,2026-07-29T21:37:44.626000,INFO,Payment for Order 22053 completed,f88d8f16-929c-429c-94ec-bcb67a949244,60 root,"[2026-07-29 21:37:44,626] 60 root - INFO - Payment for Order 22053 completed",3,Payment for Order <*> <*>,2026-07-29 16:07:46
1326,2026-07-29T21:37:46.627000,WARNING,Payment for Order 53299 failed,70261bd4-0b0c-4934-9ede-6cff1ad1ae3a,60 root,"[2026-07-29 21:37:46,627] 60 root - WARNING - Payment for Order 53299 failed",3,Payment for Order <*> <*>,2026-07-29 16:07:48
1327,2026-07-29T21:37:48.629000,WARNING,User 1220 logged out,09ee1fbe-5578-46e4-93b9-d9ced4416222,60 root,"[2026-07-29 21:37:48,629] 60 root - WARNING - User 1220 logged out",1,User <*> logged <*>,2026-07-29 16:07:50
1328,2026-07-29T21:37:50.630000,INFO,Cache miss for key USER_532,3bef1849-3455-4488-ba21-8e407d4c2cf4,60 root,"[2026-07-29 21:37:50,630] 60 root - INFO - Cache miss for key USER_532",11,Cache miss for key <*>,2026-07-29 16:07:52
1329,2026-07-29T21:37:52.632000,ERROR,Cache miss for key USER_637,ccdf95a9-ac6b-4d97-bfb3-04fa000a6411,60 root,"[2026-07-29 21:37:52,632] 60 root - ERROR - Cache miss for key USER_637",11,Cache miss for key <*>,2026-07-29 16:07:54
1330,2026-07-29T21:37:54.633000,WARNING,Disk usage reached 72%,bbe15a27-5720-497e-97f5-f41634a42753,60 root,"[2026-07-29 21:37:54,633] 60 root - WARNING - Disk usage reached 72%",12,Disk usage reached <*>,2026-07-29 16:07:56
1331,2026-07-29T21:37:56.633000,WARNING,Service auth restarted after 3 crashes,9cd5a60d-66a9-454c-979d-303baf4e8d87,60 root,"[2026-07-29 21:37:56,633] 60 root - WARNING - Service auth restarted after 3 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:07:58
1332,2026-07-29T21:37:58.634000,WARNING,Service auth restarted after 1 crashes,942079d1-035f-4c23-a572-fdf0647f8b63,60 root,"[2026-07-29 21:37:58,634] 60 root - WARNING - Service auth restarted after 1 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:08:00
1333,2026-07-29T21:38:00.635000,WARNING,Request POST /api/payment took 1443 ms,3b2d6745-821b-439e-b744-c72ece5c5bdd,60 root,"[2026-07-29 21:38:00,635] 60 root - WARNING - Request POST /api/payment took 1443 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:08:02
1334,2026-07-29T21:38:02.636000,INFO,Database timeout after 42 seconds,58fedd42-0c15-4f00-ac71-d077560e7aa6,60 root,"[2026-07-29 21:38:02,636] 60 root - INFO - Database timeout after 42 seconds",7,Database timeout after <*> seconds,2026-07-29 16:08:04
1335,2026-07-29T21:38:04.637000,ERROR,User 9344 logged out,2d92558c-6a8e-4f0e-8a92-8c8e3ceaf300,60 root,"[2026-07-29 21:38:04,637] 60 root - ERROR - User 9344 logged out",1,User <*> logged <*>,2026-07-29 16:08:06
1336,2026-07-29T21:38:06.638000,WARNING,Worker 4 restarted,901b34f8-0f6f-44a0-89d1-9bdeea15b55a,60 root,"[2026-07-29 21:38:06,638] 60 root - WARNING - Worker 4 restarted",2,Worker <*> restarted,2026-07-29 16:08:08
1337,2026-07-29T21:38:08.639000,INFO,Database timeout after 27 seconds,2e581f7c-53a9-46d9-9223-bd13824c9a4f,60 root,"[2026-07-29 21:38:08,639] 60 root - INFO - Database timeout after 27 seconds",7,Database timeout after <*> seconds,2026-07-29 16:08:10
1338,2026-07-29T21:38:10.640000,WARNING,Payment for Order 33151 failed,a809cc15-e032-4f71-a0e0-17378d65eb0b,60 root,"[2026-07-29 21:38:10,640] 60 root - WARNING - Payment for Order 33151 failed",3,Payment for Order <*> <*>,2026-07-29 16:08:12
1339,2026-07-29T21:38:12.641000,WARNING,Disk usage reached 76%,8187e642-8946-4d6f-be98-9f3c2a290464,60 root,"[2026-07-29 21:38:12,641] 60 root - WARNING - Disk usage reached 76%",12,Disk usage reached <*>,2026-07-29 16:08:14
1340,2026-07-29T21:38:14.642000,ERROR,Memory usage reached 81%,fa35bed3-c51b-45f1-93c2-1eb74e98e8c9,60 root,"[2026-07-29 21:38:14,642] 60 root - ERROR - Memory usage reached 81%",6,Memory usage reached <*>,2026-07-29 16:08:16
1341,2026-07-29T21:38:16.643000,ERROR,Connection from 192.168.1.208 accepted,9ba03a3c-ce57-44fa-a73d-fd4cc9b6835f,60 root,"[2026-07-29 21:38:16,643] 60 root - ERROR - Connection from 192.168.1.208 accepted",5,Connection from <*> accepted,2026-07-29 16:08:16
1342,2026-07-29T21:38:18.645000,ERROR,CPU usage reached 95%,fdc71bbd-29b4-48ae-bbce-a84e9239113e,60 root,"[2026-07-29 21:38:18,645] 60 root - ERROR - CPU usage reached 95%",9,CPU usage reached <*>,2026-07-29 16:08:18
1343,2026-07-29T21:38:20.646000,ERROR,Connection from 192.168.1.154 accepted,9cdc2a09-527d-42ca-aecb-4fabc39140ff,60 root,"[2026-07-29 21:38:20,646] 60 root - ERROR - Connection from 192.168.1.154 accepted",5,Connection from <*> accepted,2026-07-29 16:08:20
1344,2026-07-29T21:38:22.648000,INFO,User 7989 logged in,4afb05e9-8914-48a4-b128-307f262faaf9,60 root,"[2026-07-29 21:38:22,648] 60 root - INFO - User 7989 logged in",1,User <*> logged <*>,2026-07-29 16:08:23
1345,2026-07-29T21:38:24.649000,WARNING,Database timeout after 16 seconds,e289426e-a9fc-464a-9ea7-e77548cdd1fe,60 root,"[2026-07-29 21:38:24,649] 60 root - WARNING - Database timeout after 16 seconds",7,Database timeout after <*> seconds,2026-07-29 16:08:25
1346,2026-07-29T21:38:26.650000,ERROR,Cache miss for key USER_487,550e8fc2-6bb3-4e90-ada3-070fcf352794,60 root,"[2026-07-29 21:38:26,650] 60 root - ERROR - Cache miss for key USER_487",11,Cache miss for key <*>,2026-07-29 16:08:27
1347,2026-07-29T21:38:28.651000,WARNING,User 8416 logged in,a0aede08-df61-4655-8a78-7cec2cdedc6c,60 root,"[2026-07-29 21:38:28,651] 60 root - WARNING - User 8416 logged in",1,User <*> logged <*>,2026-07-29 16:08:29
1348,2026-07-29T21:38:30.652000,ERROR,Service auth restarted after 2 crashes,99055e11-b7d0-41c5-95e9-e9ae4b891ed6,60 root,"[2026-07-29 21:38:30,652] 60 root - ERROR - Service auth restarted after 2 crashes",4,Service auth restarted after <*> crashes,2026-07-29 16:08:31
1349,2026-07-29T21:38:32.653000,INFO,File report_193.pdf uploaded,71165ca0-4171-45ed-b692-45b985a46ab6,60 root,"[2026-07-29 21:38:32,653] 60 root - INFO - File report_193.pdf uploaded",8,File <*> uploaded,2026-07-29 16:08:33
1350,2026-07-29T21:38:34.654000,ERROR,Payment for Order 18575 completed,9a31dc59-42bc-42b2-b03f-89c340946783,60 root,"[2026-07-29 21:38:34,654] 60 root - ERROR - Payment for Order 18575 completed",3,Payment for Order <*> <*>,2026-07-29 16:08:35
1351,2026-07-29T21:38:36.655000,INFO,CPU usage reached 96%,67a9cbbf-a306-432c-bca7-bb6a433e8f3d,60 root,"[2026-07-29 21:38:36,655] 60 root - INFO - CPU usage reached 96%",9,CPU usage reached <*>,2026-07-29 16:08:37
1352,2026-07-29T21:38:38.656000,WARNING,Request GET /api/orders took 411 ms,21327685-a5cf-4eda-9da3-b9dccdbc7b65,60 root,"[2026-07-29 21:38:38,656] 60 root - WARNING - Request GET /api/orders took 411 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:08:39
1353,2026-07-29T21:38:40.656000,INFO,User 5117 logged in,f8207393-2f22-442f-b5bf-b71e3f0d998b,60 root,"[2026-07-29 21:38:40,656] 60 root - INFO - User 5117 logged in",1,User <*> logged <*>,2026-07-29 16:08:41
1354,2026-07-29T21:38:42.657000,ERROR,Worker 1 restarted,66672390-b4ec-4821-85ce-6b9aef9de242,60 root,"[2026-07-29 21:38:42,657] 60 root - ERROR - Worker 1 restarted",2,Worker <*> restarted,2026-07-29 16:08:43
1355,2026-07-29T21:38:44.658000,INFO,Cache miss for key USER_289,07128b52-9f1e-44d1-ab3d-7e71dafb3beb,60 root,"[2026-07-29 21:38:44,658] 60 root - INFO - Cache miss for key USER_289",11,Cache miss for key <*>,2026-07-29 16:08:45
1356,2026-07-29T21:38:46.659000,ERROR,Disk usage reached 79%,dcdff703-7b88-4fbe-b1df-64c18be06b26,60 root,"[2026-07-29 21:38:46,659] 60 root - ERROR - Disk usage reached 79%",12,Disk usage reached <*>,2026-07-29 16:08:47
1357,2026-07-29T21:38:48.660000,WARNING,Disk usage reached 94%,d9bd02ca-f7ef-495b-ac7f-a956d6e400ca,60 root,"[2026-07-29 21:38:48,660] 60 root - WARNING - Disk usage reached 94%",12,Disk usage reached <*>,2026-07-29 16:08:49
1358,2026-07-29T21:38:50.662000,INFO,Cache miss for key USER_962,794b0c2d-69bd-4b40-b4c7-235d62ff1c1e,60 root,"[2026-07-29 21:38:50,662] 60 root - INFO - Cache miss for key USER_962",11,Cache miss for key <*>,2026-07-29 16:08:51
1359,2026-07-29T21:38:52.664000,INFO,Request GET /api/orders took 700 ms,7cbb45f1-9501-46e8-97bf-a45d9d880842,60 root,"[2026-07-29 21:38:52,664] 60 root - INFO - Request GET /api/orders took 700 ms",10,Request <*> <*> took <*> ms,2026-07-29 16:08:53
1360,2026-07-29T21:38:54.665000,ERROR,Database timeout after 53 seconds,71e94bcf-680e-4cd4-b6c3-ea3369dd7c7a,60 root,"[2026-07-29 21:38:54,665] 60 root - ERROR - Database timeout after 53 seconds",7,Database timeout after <*> seconds,2026-07-29 16:08:55
1361,2026-07-29T21:38:56.665000,INFO,Memory usage reached 73%,51581b59-732a-4af7-a254-f16bd5013b0b,60 root,"[2026-07-29 21:38:56,665] 60 root - INFO - Memory usage reached 73%",6,Memory usage reached <*>,2026-07-29 16:08:58
1362,2026-07-29T21:38:58.666000,WARNING,File report_362.pdf uploaded,6a92d3a9-72e6-4a87-9c7d-7f09f89651e4,60 root,"[2026-07-29 21:38:58,666] 60 root - WARNING - File report_362.pdf uploaded",8,File <*> uploaded,2026-07-29 16:09:00
1363,2026-07-29T21:39:00.667000,INFO,Memory usage reached 88%,cc2420cb-befa-4690-ba35-ef10f252136d,60 root,"[2026-07-29 21:39:00,667] 60 root - INFO - Memory usage reached 88%",6,Memory usage reached <*>,2026-07-29 16:09:02
1364,2026-07-29T21:39:02.668000,ERROR,Payment for Order 69358 failed,a7d73a30-d14d-45f9-afd4-3a629f6d866a,60 root,"[2026-07-29 21:39:02,668] 60 root - ERROR - Payment for Order 69358 failed",3,Payment for Order <*> <*>,2026-07-29 16:09:04
1365,2026-07-29T21:39:04.669000,WARNING,Cache miss for key USER_325,b0f1dcab-5dc0-49f7-bcfa-5aef91a52643,60 root,"[2026-07-29 21:39:04,669] 60 root - WARNING - Cache miss for key USER_325",11,Cache miss for key <*>,2026-07-29 16:09:06
1366,2026-07-29T21:39:06.670000,INFO,Disk usage reached 72%,d059a563-2e03-4560-8d5a-a33c9323540d,60 root,"[2026-07-29 21:39:06,670] 60 root - INFO - Disk usage reached 72%",12,Disk usage reached <*>,2026-07-29 16:09:08
1367,2026-07-29T21:39:08.671000,WARNING,CPU usage reached 99%,6446daf7-4d25-4f9f-ad01-bca56d5e7b19,60 root,"[2026-07-29 21:39:08,671] 60 root - WARNING - CPU usage reached 99%",9,CPU usage reached <*>,2026-07-29 16:09:10
